t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
9.9000,9.60,9.60,9.64,9.60,40.701,39.451,4.171,multistep
9.9100,9.60,9.60,9.63,9.63,39.647,39.794,4.212,multistep
9.9200,9.60,9.60,9.66,9.61,38.935,39.430,4.244,multistep
9.9300,9.60,9.60,9.67,9.57,40.143,38.921,4.283,multistep
9.9400,9.60,9.60,9.67,9.59,39.005,39.151,4.311,multistep
9.9500,9.60,9.60,9.67,9.61,40.052,39.396,4.329,multistep
9.9600,9.60,9.60,9.65,9.60,38.928,39.368,4.358,multistep
9.9700,9.60,9.60,9.65,9.59,39.451,39.256,4.391,multistep
9.9800,9.60,9.60,9.65,9.59,39.514,39.521,4.431,multistep
9.9900,9.60,9.60,9.67,9.62,40.122,39.319,4.472,multistep
10.0000,9.60,9.60,9.67,9.61,40.799,39.626,4.515,multistep
10.0100,9.60,9.60,9.66,9.58,39.521,39.186,4.559,multistep
10.0200,9.60,9.60,9.65,9.56,40.170,39.486,4.606,multistep
10.0300,9.60,9.60,9.63,9.55,39.968,39.040,4.656,multistep
10.0400,9.60,9.60,9.62,9.59,39.437,40.366,4.698,multistep
10.0500,9.60,9.60,9.65,9.60,39.835,39.905,4.745,multistep
10.0600,9.60,9.60,9.65,9.60,40.191,39.521,4.828,multistep
10.0700,9.60,9.60,9.63,9.59,40.017,39.444,4.867,multistep
10.0800,9.60,9.60,9.62,9.57,40.422,38.998,4.899,multistep
10.0900,9.60,9.60,9.64,9.60,39.298,38.537,4.937,multistep
10.1000,9.60,9.60,9.63,9.62,39.130,40.052,4.972,multistep
10.1100,9.60,9.60,9.66,9.61,39.661,39.347,5.013,multistep
10.1200,9.60,9.60,9.63,9.59,38.600,39.284,5.059,multistep
10.1300,9.60,9.60,9.62,9.60,39.710,38.977,5.104,multistep
10.1400,9.60,9.60,9.65,9.60,39.961,39.689,5.152,multistep
10.1500,9.60,9.60,9.63,9.58,39.996,39.626,5.198,multistep
10.1600,9.60,9.60,9.63,9.58,39.654,39.556,5.242,multistep
10.1700,9.60,9.60,9.63,9.59,40.380,39.640,5.285,multistep
10.1800,9.60,9.60,9.66,9.61,40.596,39.919,5.328,multistep
10.1900,9.60,9.60,9.65,9.62,39.800,39.842,5.366,multistep
10.2000,9.60,9.60,9.64,9.62,41.001,39.403,5.399,multistep
10.2100,9.60,9.60,9.64,9.59,40.478,39.137,5.435,multistep
10.2200,9.60,9.60,9.64,9.60,40.513,39.005,5.469,multistep
10.2300,9.60,9.60,9.66,9.59,40.170,39.040,5.506,multistep
10.2400,9.60,9.60,9.61,9.58,40.157,38.690,5.544,multistep
10.2500,9.60,9.60,9.60,9.56,40.666,38.851,5.577,multistep
10.2600,9.60,9.60,9.58,9.56,39.905,39.214,5.612,multistep
10.2700,9.60,9.60,9.58,9.58,40.561,39.675,5.647,multistep
10.2800,9.60,9.60,9.61,9.61,40.506,39.689,5.683,multistep
10.2900,9.60,9.60,9.62,9.59,39.612,40.031,5.720,multistep
10.3000,9.60,9.60,9.62,9.60,40.841,40.275,5.754,multistep
10.3100,9.60,9.60,9.66,9.60,39.800,39.905,5.791,multistep
10.3200,9.60,9.60,9.64,9.60,40.722,39.340,5.821,multistep
10.3300,9.60,9.60,9.62,9.60,39.661,40.471,5.850,multistep
10.3400,9.60,9.60,9.64,9.56,39.249,39.884,5.888,multistep
10.3500,0.00,0.00,9.61,9.58,39.361,38.586,5.932,stop
10.3600,0.00,0.00,9.66,9.57,40.464,39.396,5.980,stop
10.3700,0.00,0.00,9.02,8.86,39.437,38.683,6.023,stop
10.3800,0.00,0.00,8.46,8.29,38.167,37.706,6.074,stop
10.3900,0.00,0.00,8.16,7.98,38.181,36.470,6.127,stop
10.4000,10.80,10.80,0.01,-0.00,0.000,0.000,7.199,multistep
10.4100,10.80,10.80,0.00,0.00,0.000,0.000,7.198,multistep
10.4200,10.80,10.80,5.01,5.03,13.537,15.561,7.198,multistep
10.4300,10.80,10.80,7.56,7.59,24.602,24.700,7.193,multistep
10.4400,10.80,10.80,9.54,9.30,30.515,29.231,7.116,multistep
10.4500,10.80,10.80,10.33,10.18,31.653,33.392,6.939,multistep
10.4600,10.80,10.80,10.68,10.53,34.362,34.802,6.754,multistep
10.4700,10.80,10.80,10.84,10.73,36.512,36.680,6.582,multistep
10.4800,10.80,10.80,10.80,10.80,37.050,37.064,6.380,multistep
10.4900,10.80,10.80,10.78,10.77,36.687,37.238,6.216,multistep
10.5000,10.80,10.80,10.70,10.72,35.472,36.456,6.091,multistep
10.5100,10.80,10.80,10.70,10.72,36.617,37.594,5.987,multistep
10.5200,10.80,10.80,10.88,10.74,38.704,37.790,5.907,multistep
10.5300,10.80,10.80,10.84,10.79,40.904,39.291,5.865,multistep
10.5400,10.80,10.80,10.84,10.80,40.841,39.584,5.828,multistep
10.5500,10.80,10.80,10.79,10.81,41.015,41.197,5.790,multistep
10.5600,10.80,10.80,10.80,10.78,41.511,41.036,5.764,multistep
10.5700,10.80,10.80,10.82,10.80,41.832,42.083,5.746,multistep
10.5800,10.80,10.80,10.79,10.78,43.312,42.384,5.732,multistep
10.5900,10.80,10.80,10.79,10.77,42.551,42.754,5.727,multistep
10.6000,10.80,10.80,10.76,10.76,43.347,44.199,5.731,multistep
10.6100,10.80,10.80,10.78,10.73,43.200,43.445,5.736,multistep
10.6200,10.80,10.80,10.81,10.74,43.961,42.907,5.743,multistep
10.6300,10.80,10.80,10.80,10.73,43.159,43.787,5.752,multistep
10.6400,10.80,10.80,10.81,10.75,43.480,43.836,5.776,multistep
10.6500,10.80,10.80,10.78,10.75,44.136,44.471,5.810,multistep
10.6600,10.80,10.80,10.78,10.76,45.225,44.862,5.849,multistep
10.6700,10.80,10.80,10.81,10.78,45.448,45.009,5.894,multistep
10.6800,10.80,10.80,10.81,10.79,44.897,44.743,5.938,multistep
10.6900,10.80,10.80,10.83,10.78,44.387,44.576,5.974,multistep
10.7000,10.80,10.80,10.84,10.79,44.569,43.340,6.002,multistep
10.7100,10.80,10.80,10.80,10.78,43.892,44.359,6.027,multistep
10.7200,10.80,10.80,10.82,10.79,45.993,44.324,6.048,multistep
10.7300,10.80,10.80,10.83,10.79,44.073,45.888,6.076,multistep
10.7400,10.80,10.80,10.82,10.78,44.611,44.708,6.104,multistep
10.7500,10.80,10.80,10.85,10.80,45.085,44.136,6.152,multistep
10.7600,10.80,10.80,10.84,10.78,44.450,44.387,6.205,multistep
10.7700,10.80,10.80,10.86,10.76,44.639,45.155,6.262,multistep
10.7800,10.80,10.80,10.85,10.75,45.413,44.541,6.322,multistep
10.7900,10.80,10.80,10.84,10.78,44.394,44.876,6.377,multistep
10.8000,10.80,10.80,10.85,10.78,45.050,44.101,6.423,multistep
10.8100,10.80,10.80,10.83,10.79,45.274,44.834,6.454,multistep
10.8200,10.80,10.80,10.79,10.82,45.085,44.701,6.488,multistep
10.8300,10.80,10.80,10.81,10.80,45.483,43.961,6.534,multistep
10.8400,10.80,10.80,10.81,10.77,44.995,44.024,6.576,multistep
10.8500,10.80,10.80,10.79,10.76,44.778,45.253,6.614,multistep
10.8600,10.80,10.80,10.80,10.71,45.267,43.333,6.649,multistep
10.8700,10.80,10.80,10.80,10.70,44.736,44.625,6.682,multistep
10.8800,10.80,10.80,10.84,10.72,45.036,44.520,6.711,multistep
10.8900,10.80,10.80,10.86,10.77,44.296,44.408,6.737,multistep
10.9000,10.80,10.80,10.83,10.79,44.534,44.569,6.768,multistep
10.9100,10.80,10.80,10.79,10.78,45.337,44.939,6.768,multistep
10.9200,10.80,10.80,10.79,10.78,44.345,44.115,6.863,multistep
10.9300,10.80,10.80,10.79,10.78,45.532,44.618,6.919,multistep
10.9400,10.80,10.80,10.79,10.78,44.157,43.982,6.970,multistep
10.9500,10.80,10.80,10.80,10.79,45.029,45.783,7.016,multistep
10.9600,10.80,10.80,10.79,10.79,46.328,44.122,7.064,multistep
10.9700,10.80,10.80,10.80,10.76,43.235,44.108,7.122,multistep
10.9800,10.80,10.80,10.80,10.75,45.176,44.478,7.180,multistep
10.9900,10.80,10.80,10.79,10.73,44.848,44.241,7.231,multistep
11.0000,10.80,10.80,10.78,10.75,44.729,43.773,7.277,multistep
11.0100,10.80,10.80,10.78,10.76,45.895,45.658,7.328,multistep
11.0200,10.80,10.80,10.84,10.79,44.625,44.234,7.376,multistep
11.0300,10.80,10.80,10.81,10.75,44.331,44.890,7.419,multistep
11.0400,10.80,10.80,10.81,10.75,43.989,44.164,7.472,multistep
11.0500,10.80,10.80,10.77,10.75,44.981,44.764,7.519,multistep
11.0600,10.80,10.80,10.79,10.74,45.372,45.113,7.576,multistep
11.0700,10.80,10.80,10.82,10.73,46.028,44.094,7.628,multistep
11.0800,10.80,10.80,10.84,10.75,45.239,44.443,7.677,multistep
11.0900,10.80,10.80,10.85,10.75,44.289,44.694,7.717,multistep
11.1000,10.80,10.80,10.87,10.79,44.750,44.597,7.755,multistep
11.1100,10.80,10.80,10.84,10.77,45.783,43.996,7.794,multistep
11.1200,10.80,10.80,10.86,10.79,46.900,44.492,7.832,multistep
11.1300,10.80,10.80,10.80,10.80,44.862,44.687,7.874,multistep
11.1400,10.80,10.80,10.76,10.79,44.164,45.092,7.902,multistep
11.1500,10.80,10.80,10.77,10.76,44.555,44.897,7.931,multistep
11.1600,10.80,10.80,10.79,10.78,46.174,43.445,7.960,multistep
11.1700,10.80,10.80,10.74,10.76,44.192,44.331,7.993,multistep
11.1800,10.80,10.80,10.77,10.74,45.532,44.373,8.021,multistep
11.1900,10.80,10.80,10.81,10.73,44.094,44.255,8.051,multistep
11.2000,10.80,10.80,10.81,10.73,45.176,44.904,8.074,multistep
11.2100,10.80,10.80,10.80,10.76,45.309,44.611,8.101,multistep
11.2200,10.80,10.80,10.79,10.78,44.380,44.108,8.136,multistep
11.2300,10.80,10.80,10.80,10.80,45.693,44.792,8.170,multistep
11.2400,10.80,10.80,10.82,10.80,45.009,45.630,8.208,multistep
11.2500,10.80,10.80,10.82,10.75,45.141,45.462,8.246,multistep
11.2600,10.80,10.80,10.81,10.71,45.281,44.255,8.296,multistep
11.2700,10.80,10.80,10.82,10.69,46.489,44.722,8.333,multistep
11.2800,10.80,10.80,10.78,10.69,44.331,44.310,8.368,multistep
11.2900,10.80,10.80,10.76,10.73,44.115,44.806,8.403,multistep
11.3000,10.80,10.80,10.82,10.79,45.078,45.406,8.450,multistep
11.3100,10.80,10.80,10.82,10.80,44.694,45.050,8.490,multistep
11.3200,10.80,10.80,10.85,10.75,45.525,43.431,8.538,multistep
11.3300,10.80,10.80,10.87,10.74,45.002,44.659,8.584,multistep
11.3400,10.80,10.80,10.82,10.73,45.029,44.310,8.647,multistep
11.3500,10.80,10.80,10.81,10.74,46.188,44.855,8.708,multistep
11.3600,10.80,10.80,10.81,10.74,44.625,44.534,8.760,multistep
11.3700,10.80,10.80,10.80,10.77,45.567,44.576,8.815,multistep
11.3800,10.80,10.80,10.82,10.81,44.555,44.974,8.859,multistep
11.3900,10.80,10.80,10.88,10.84,45.043,44.129,8.896,multistep
11.4000,0.00,0.00,10.82,10.75,46.216,43.912,8.938,stop
11.4100,0.00,0.00,10.32,10.01,44.220,43.982,9.017,stop
11.4200,0.00,0.00,9.63,9.41,43.822,42.802,9.057,stop
11.4300,0.00,0.00,9.31,9.07,42.405,41.113,9.094,stop
11.4400,0.00,0.00,9.10,8.81,41.218,41.246,9.136,stop
11.4500,12.00,12.00,0.01,0.01,0.000,0.000,6.847,multistep
11.4600,12.00,12.00,0.51,0.00,0.000,0.000,6.847,multistep
11.4700,12.00,12.00,2.90,3.02,2.513,1.892,6.847,multistep
11.4800,12.00,12.00,5.44,5.84,15.366,18.403,6.847,multistep
11.4900,12.00,12.00,7.94,8.36,26.501,28.672,6.847,multistep
11.5000,12.00,12.00,9.74,9.76,31.995,31.053,6.814,multistep
11.5100,12.00,12.00,10.52,10.47,33.999,34.788,6.680,multistep
11.5200,12.00,12.00,10.92,10.84,36.226,36.666,6.509,multistep
11.5300,12.00,12.00,11.16,11.05,37.434,37.273,6.364,multistep
11.5400,12.00,12.00,11.22,11.07,37.120,35.926,6.219,multistep
11.5500,12.00,12.00,11.19,11.08,35.982,38.020,6.119,multistep
11.5600,12.00,12.00,11.31,11.23,38.397,39.891,6.067,multistep
11.5700,12.00,12.00,11.41,11.35,39.870,41.427,6.038,multistep
11.5800,12.00,12.00,11.55,11.47,41.406,41.057,6.048,multistep
11.5900,12.00,12.00,11.66,11.56,43.347,41.490,6.109,multistep
11.6000,12.00,12.00,11.77,11.67,44.946,43.389,6.119,multistep
11.6100,12.00,12.00,11.87,11.73,46.000,43.270,6.085,multistep
11.6200,12.00,12.00,11.94,11.84,45.036,45.776,6.040,multistep
11.6300,12.00,12.00,11.97,11.89,46.188,45.818,6.004,multistep
11.6400,12.00,12.00,12.01,11.93,45.295,45.860,5.976,multistep
11.6500,12.00,12.00,12.05,11.98,46.775,47.159,5.957,multistep
11.6600,12.00,12.00,12.10,12.05,47.131,48.318,5.949,multistep
11.6700,12.00,12.00,12.08,12.05,47.634,48.946,5.961,multistep
11.6800,12.00,12.00,12.10,12.06,48.436,48.778,5.980,multistep
11.6900,12.00,12.00,12.10,12.03,49.407,49.463,5.999,multistep
11.7000,12.00,12.00,12.05,12.03,48.492,48.569,6.027,multistep
11.7100,12.00,12.00,12.02,12.00,49.141,48.332,6.056,multistep
11.7200,12.00,12.00,12.01,12.00,49.114,49.267,6.080,multistep
11.7300,12.00,12.00,12.02,11.96,49.567,48.632,6.095,multistep
11.7400,12.00,12.00,12.05,11.97,48.792,49.749,6.109,multistep
11.7500,12.00,12.00,12.05,11.98,50.356,49.051,6.121,multistep
11.7600,12.00,12.00,12.04,11.97,49.958,50.601,6.152,multistep
11.7700,12.00,12.00,12.01,11.97,48.534,50.238,6.211,multistep
11.7800,12.00,12.00,12.03,11.95,49.882,49.763,6.271,multistep
11.7900,12.00,12.00,11.99,11.94,50.398,50.363,6.320,multistep
11.8000,12.00,12.00,11.99,11.94,49.665,48.122,6.366,multistep
11.8100,12.00,12.00,12.01,11.94,49.016,49.784,6.406,multistep
11.8200,12.00,12.00,12.03,11.95,49.505,49.651,6.447,multistep
11.8300,12.00,12.00,12.03,12.00,50.454,49.798,6.481,multistep
11.8400,12.00,12.00,12.04,11.99,51.096,50.349,6.513,multistep
11.8500,12.00,12.00,11.99,11.96,49.951,50.489,6.553,multistep
11.8600,12.00,12.00,12.03,11.98,49.756,50.217,6.607,multistep
11.8700,12.00,12.00,12.03,11.98,50.615,49.051,6.656,multistep
11.8800,12.00,12.00,12.03,11.96,49.386,48.974,6.700,multistep
11.8900,12.00,12.00,12.05,11.98,51.194,50.454,6.740,multistep
11.9000,12.00,12.00,12.02,11.97,50.796,49.616,6.780,multistep
11.9100,12.00,12.00,12.02,12.00,50.077,49.826,6.813,multistep
11.9200,12.00,12.00,12.07,11.99,51.424,49.616,6.898,multistep
11.9300,12.00,12.00,12.05,11.97,50.161,49.930,6.942,multistep
11.9400,12.00,12.00,12.10,11.98,50.314,48.932,6.994,multistep
11.9500,12.00,12.00,12.07,11.97,49.651,50.175,7.050,multistep
11.9600,12.00,12.00,12.03,12.00,52.241,50.231,7.111,multistep
11.9700,12.00,12.00,12.05,12.00,48.688,49.323,7.189,multistep
11.9800,12.00,12.00,12.03,11.97,49.442,49.316,7.261,multistep
11.9900,12.00,12.00,12.05,11.97,50.985,49.553,7.323,multistep
12.0000,12.00,12.00,12.06,12.01,50.817,49.665,7.381,multistep
12.0100,12.00,12.00,12.04,12.02,50.021,49.644,7.442,multistep
12.0200,12.00,12.00,12.03,12.01,49.812,50.370,7.503,multistep
12.0300,12.00,12.00,12.04,11.99,50.426,49.791,7.564,multistep
12.0400,12.00,12.00,12.06,12.01,49.742,49.770,7.623,multistep
12.0500,12.00,12.00,12.04,11.98,51.019,49.965,7.676,multistep
12.0600,12.00,12.00,12.03,11.96,50.293,50.210,7.726,multistep
12.0700,12.00,12.00,12.02,11.97,52.807,49.840,7.778,multistep
12.0800,12.00,12.00,12.02,11.99,49.260,49.079,7.827,multistep
12.0900,12.00,12.00,12.02,11.98,50.642,50.468,7.881,multistep
12.1000,12.00,12.00,12.03,11.97,50.161,49.623,7.940,multistep
12.1100,12.00,12.00,12.05,11.97,51.459,48.911,7.994,multistep
12.1200,12.00,12.00,12.04,11.97,50.265,50.161,8.035,multistep
12.1300,12.00,12.00,12.04,11.98,51.599,49.379,8.077,multistep
12.1400,12.00,12.00,12.03,11.98,49.051,49.937,8.125,multistep
12.1500,12.00,12.00,12.03,11.97,50.398,48.764,8.170,multistep
12.1600,12.00,12.00,12.02,11.97,50.231,50.140,8.218,multistep
12.1700,12.00,12.00,12.01,11.97,49.812,49.023,8.261,multistep
12.1800,12.00,12.00,12.01,11.97,49.777,49.665,8.304,multistep
12.1900,12.00,12.00,12.02,11.99,49.609,49.909,8.349,multistep
12.2000,12.00,12.00,12.04,12.02,50.608,49.498,8.395,multistep
12.2100,12.00,12.00,12.04,12.04,50.573,49.763,8.437,multistep
12.2200,12.00,12.00,12.03,11.99,50.154,49.295,8.487,multistep
12.2300,12.00,12.00,12.00,11.97,49.121,49.602,8.535,multistep
12.2400,12.00,12.00,12.01,11.99,49.567,50.663,8.579,multistep
12.2500,12.00,12.00,12.02,11.97,50.405,49.058,8.630,multistep
12.2600,12.00,12.00,12.02,11.96,49.658,50.105,8.680,multistep
12.2700,12.00,12.00,12.04,11.96,50.782,49.274,8.733,multistep
12.2800,12.00,12.00,11.99,11.96,50.035,50.559,8.782,multistep
12.2900,12.00,12.00,12.02,11.99,50.719,50.496,8.826,multistep
12.3000,12.00,12.00,12.01,11.97,50.042,49.072,8.872,multistep
12.3100,12.00,12.00,12.02,11.95,50.545,49.267,8.921,multistep
12.3200,12.00,12.00,12.00,11.97,50.377,48.988,8.973,multistep
12.3300,12.00,12.00,12.01,12.00,51.096,50.475,9.023,multistep
12.3400,12.00,12.00,12.02,11.98,49.393,48.869,9.076,multistep
12.3500,12.00,12.00,12.02,11.97,50.517,50.649,9.121,multistep
12.3600,12.00,12.00,12.05,12.00,49.609,50.649,9.171,multistep
12.3700,12.00,12.00,12.03,11.97,50.719,49.791,9.216,multistep
12.3800,12.00,12.00,12.04,11.97,49.553,50.140,9.261,multistep
12.3900,12.00,12.00,12.03,12.01,50.587,49.176,9.314,multistep
12.4000,12.00,12.00,12.06,11.98,51.019,48.374,9.314,multistep
12.4100,12.00,12.00,12.03,11.96,50.300,49.023,9.425,multistep
12.4200,12.00,12.00,12.03,11.99,49.770,49.512,9.478,multistep
12.4300,12.00,12.00,12.03,12.01,51.006,49.630,9.534,multistep
12.4400,12.00,12.00,12.02,11.99,49.546,49.456,9.597,multistep
12.4500,0.00,0.00,12.00,11.97,50.803,48.709,9.657,stop
12.4600,0.00,0.00,11.78,11.73,50.168,48.604,9.724,stop
12.4700,0.00,0.00,11.00,10.77,48.422,47.948,9.793,stop
12.4800,0.00,0.00,10.61,10.31,48.590,46.007,9.852,stop
12.4900,0.00,0.00,10.32,10.01,46.510,45.588,9.912,stop
12.5000,0.00,0.00,0.00,0.00,0.000,0.000,2.113,stop
12.5100,0.00,0.00,0.00,0.00,0.000,0.000,2.113,stop
12.5200,0.00,0.00,0.00,0.00,0.000,0.000,2.113,stop
12.5300,0.00,0.00,0.01,-0.00,0.000,0.000,2.113,stop
12.5400,0.00,0.00,0.00,0.00,0.000,0.000,2.111,stop
12.5500,0.00,0.00,0.01,0.00,0.000,0.000,2.112,stop
12.5600,0.00,0.00,0.00,-0.01,0.000,0.000,2.112,stop
12.5700,0.00,0.00,0.01,0.00,0.000,0.000,2.112,stop
12.5800,0.00,0.00,0.01,0.00,0.000,0.000,2.114,stop
12.5900,0.00,0.00,0.01,-0.00,0.000,0.000,2.112,stop
12.6000,8.40,8.40,0.00,0.00,0.000,0.000,2.114,prbs
12.6100,8.40,8.40,-0.00,0.00,0.000,0.000,2.114,prbs
12.6200,8.40,8.40,2.10,2.58,2.534,3.924,2.114,prbs
12.6300,8.40,8.40,4.64,5.09,13.425,15.394,2.116,prbs
12.6400,8.40,8.40,6.83,6.92,22.194,22.724,2.115,prbs
12.6500,8.40,8.40,7.66,7.73,22.012,24.288,2.083,prbs
12.6600,8.40,8.40,7.99,8.05,23.799,26.529,2.028,prbs
12.6700,8.40,8.40,8.14,8.13,25.377,26.306,1.998,prbs
12.6800,8.40,8.40,8.20,8.10,27.360,25.803,1.943,prbs
12.6900,8.40,8.40,8.15,8.12,26.173,27.667,1.847,prbs
12.7000,8.40,8.40,8.11,8.07,25.656,26.571,1.732,prbs
12.7100,8.40,8.40,8.18,8.13,28.002,27.821,1.608,prbs
12.7200,8.40,8.40,8.23,8.21,29.796,29.252,1.513,prbs
12.7300,8.40,8.40,8.26,8.23,29.210,29.706,1.460,prbs
12.7400,8.40,8.40,8.25,8.20,30.138,29.042,1.444,prbs
12.7500,8.40,8.40,8.27,8.21,31.067,30.536,1.423,prbs
12.7600,-8.40,-8.40,8.26,8.24,31.723,31.353,1.403,prbs
12.7700,-8.40,-8.40,8.24,8.18,31.849,32.030,1.401,prbs
12.7800,-8.40,-8.40,0.36,0.82,15.994,17.083,1.403,prbs
12.7900,-8.40,-8.40,-1.13,-1.52,1.054,0.935,1.426,prbs
12.8000,-8.40,-8.40,-2.85,-3.46,0.510,-1.180,1.494,prbs
12.8100,-8.40,-8.40,-5.03,-5.51,-7.973,-8.706,1.628,prbs
12.8200,-8.40,-8.40,-6.75,-7.04,-17.146,-17.265,1.866,prbs
12.8300,-8.40,-8.40,-7.67,-7.87,-19.136,-23.038,2.110,prbs
12.8400,-8.40,-8.40,-8.02,-8.08,-22.201,-24.435,2.276,prbs
12.8500,-8.40,-8.40,-8.19,-8.18,-25.426,-24.553,2.394,prbs
12.8600,-8.40,-8.40,-8.17,-8.23,-26.704,-26.201,2.489,prbs
12.8700,-8.40,-8.40,-8.21,-8.21,-28.505,-26.829,2.540,prbs
12.8800,-8.40,-8.40,-8.14,-8.15,-26.138,-26.040,2.588,prbs
12.8900,-8.40,-8.40,-8.04,-8.07,-26.480,-25.384,2.692,prbs
12.9000,-8.40,-8.40,-8.06,-8.10,-26.438,-25.447,2.831,prbs
12.9100,8.40,-8.40,-8.08,-8.16,-25.482,-26.662,2.924,prbs
12.9200,8.40,-8.40,-3.60,-8.13,-21.370,-27.199,2.962,prbs
12.9300,8.40,-8.40,0.09,-8.12,-9.243,-26.306,2.985,prbs
12.9400,8.40,-8.40,0.84,-8.13,-6.674,-26.452,3.080,prbs
12.9500,8.40,-8.40,3.06,-8.07,2.513,-27.695,3.306,prbs
12.9600,8.40,-8.40,5.39,-8.09,10.702,-28.826,3.607,prbs
12.9700,8.40,-8.40,7.03,-8.12,18.096,-29.880,4.011,prbs
12.9800,8.40,-8.40,7.72,-8.20,20.853,-29.007,4.598,prbs
12.9900,8.40,-8.40,8.02,-8.26,24.470,-29.559,5.420,prbs
13.0000,8.40,-8.40,8.15,-8.26,26.320,-29.468,6.427,prbs
13.0100,8.40,-8.40,8.11,-8.18,23.799,-29.412,7.625,prbs
13.0200,8.40,-8.40,8.09,-8.19,24.637,-30.096,9.006,prbs
13.0300,8.40,-8.40,8.13,-8.20,25.991,-29.517,10.534,prbs
13.0400,8.40,-8.40,8.19,-8.21,28.979,-29.866,12.195,prbs
13.0500,8.40,-8.40,8.22,-8.16,27.548,-29.559,13.979,prbs
13.0600,-8.40,8.40,8.20,-8.14,28.470,-30.264,15.904,prbs
13.0700,-8.40,8.40,4.12,-5.82,22.585,-26.801,17.920,prbs
13.0800,-8.40,8.40,0.10,0.63,9.550,-12.350,20.017,prbs
13.0900,-8.40,8.40,-0.76,1.35,6.395,-6.863,22.131,prbs
13.1000,-8.40,8.40,-3.04,1.73,-4.321,1.410,24.161,prbs
13.1100,-8.40,8.40,-5.32,3.62,-16.218,3.588,26.019,prbs
13.1200,-8.40,8.40,-6.89,5.70,-18.417,14.423,27.642,prbs
13.1300,-8.40,8.40,-7.66,7.27,-24.127,22.054,28.956,prbs
13.1400,-8.40,8.40,-8.00,7.97,-23.527,25.021,29.868,prbs
13.1500,-8.40,8.40,-8.19,8.18,-27.465,26.578,30.413,prbs
13.1600,-8.40,8.40,-8.21,8.12,-29.105,24.881,30.629,prbs
13.1700,-8.40,8.40,-8.11,8.07,-25.077,26.843,30.506,prbs
13.1800,-8.40,8.40,-8.06,8.07,-26.780,26.738,30.091,prbs
13.1900,-8.40,8.40,-8.12,8.13,-28.330,29.133,29.422,prbs
13.2000,-8.40,8.40,-8.17,8.22,-29.203,28.707,28.567,prbs
13.2100,8.40,8.40,-8.14,8.18,-27.793,29.342,27.568,prbs
13.2200,8.40,8.40,-8.10,8.15,-27.960,28.700,26.372,prbs
13.2300,8.40,8.40,-1.44,7.96,-15.931,26.815,24.942,prbs
13.2400,8.40,8.40,1.05,8.26,-4.573,28.763,23.319,prbs
13.2500,8.40,8.40,1.23,8.30,0.642,30.578,21.613,prbs
13.2600,8.40,8.40,3.00,8.14,5.292,29.803,19.868,prbs
13.2700,8.40,8.40,5.22,8.04,14.151,28.351,18.116,prbs
13.2800,8.40,8.40,6.88,8.04,18.829,29.384,16.365,prbs
13.2900,8.40,8.40,7.74,8.25,23.408,30.404,14.723,prbs
13.3000,8.40,8.40,8.08,8.30,24.155,31.318,13.298,prbs
13.3100,8.40,8.40,8.08,8.18,26.354,30.076,12.150,prbs
13.3200,8.40,8.40,8.15,8.21,27.094,31.835,11.271,prbs
13.3300,8.40,8.40,8.12,8.19,26.676,32.128,10.660,prbs
13.3400,8.40,8.40,8.21,8.29,25.838,32.966,10.250,prbs
13.3500,8.40,8.40,8.19,8.25,26.368,31.542,9.989,prbs
13.3600,-8.40,-8.40,8.22,8.29,28.533,31.172,9.836,prbs
13.3700,-8.40,-8.40,8.28,8.32,30.062,31.688,9.722,prbs
13.3800,-8.40,-8.40,3.70,4.10,23.792,24.812,9.631,prbs
13.3900,-8.40,-8.40,-0.18,0.01,9.627,10.591,9.561,prbs
13.4000,-8.40,-8.40,-1.00,-0.63,3.274,5.878,9.530,prbs
13.4100,-8.40,-8.40,-2.93,-2.79,1.571,-0.852,9.592,prbs
13.4200,-8.40,-8.40,-4.96,-4.98,-2.974,-9.027,9.580,prbs
13.4300,-8.40,-8.40,-6.76,-6.80,-14.975,-15.973,9.516,prbs
13.4400,-8.40,-8.40,-7.78,-7.89,-25.524,-22.173,9.594,prbs
13.4500,-8.40,-8.40,-8.24,-8.35,-29.552,-27.765,9.691,prbs
13.4600,-8.40,-8.40,-8.08,-8.27,-21.384,-27.841,9.686,prbs
13.4700,-8.40,-8.40,-7.88,-8.03,-21.991,-23.534,9.591,prbs
13.4800,-8.40,-8.40,-8.04,-8.01,-25.475,-23.422,9.471,prbs
13.4900,-8.40,-8.40,-8.18,-8.21,-27.625,-27.339,9.366,prbs
13.5000,-8.40,-8.40,-8.17,-8.30,-26.627,-31.172,9.223,prbs
13.5100,-8.40,-8.40,-8.12,-8.25,-26.885,-30.655,9.010,prbs
13.5200,8.40,-8.40,-8.08,-8.22,-24.972,-31.088,8.428,prbs
13.5300,8.40,-8.40,-8.11,-8.28,-26.187,-29.629,8.087,prbs
13.5400,8.40,-8.40,-1.00,-8.11,-13.055,-27.534,7.781,prbs
13.5500,8.40,-8.40,0.38,-8.34,-7.058,-28.547,7.563,prbs
13.5600,8.40,-8.40,1.96,-8.26,-0.691,-29.356,7.437,prbs
13.5700,8.40,-8.40,4.24,-8.06,5.124,-28.030,7.445,prbs
13.5800,8.40,-8.40,6.19,-7.95,11.603,-28.309,7.693,prbs
13.5900,8.40,-8.40,7.36,-8.09,18.221,-29.426,8.194,prbs
