t,uL,uR,uL_act,uR_act,vL,vR,heading,tag
7.2000,0.00,0.00,5.98,-5.91,23.960,-21.942,794.150,stop
7.2100,0.00,0.00,5.55,-5.33,23.695,-21.698,796.462,stop
7.2200,0.00,0.00,4.90,-4.36,22.501,-18.891,798.771,stop
7.2300,0.00,0.00,4.52,-3.83,21.677,-17.984,801.076,stop
7.2400,0.00,0.00,4.31,-3.50,21.105,-17.097,803.353,stop
7.2500,7.20,-7.20,0.00,-0.00,0.000,0.000,846.853,multistep
7.2600,7.20,-7.20,1.08,-1.05,0.000,0.000,846.855,multistep
7.2700,7.20,-7.20,4.10,-3.95,9.690,-8.922,846.854,multistep
7.2800,7.20,-7.20,6.06,-5.89,20.790,-19.052,846.855,multistep
7.2900,7.20,-7.20,6.89,-6.77,25.719,-20.909,846.858,multistep
7.3000,7.20,-7.20,7.04,-6.93,22.361,-20.497,846.874,multistep
7.3100,7.20,-7.20,6.99,-7.00,22.333,-21.279,847.035,multistep
7.3200,7.20,-7.20,7.02,-7.03,22.187,-21.202,847.488,multistep
7.3300,7.20,-7.20,7.05,-7.06,22.724,-22.180,848.234,multistep
7.3400,7.20,-7.20,7.11,-7.06,24.148,-20.958,849.218,multistep
7.3500,7.20,-7.20,7.07,-7.05,21.914,-22.375,850.447,multistep
7.3600,7.20,-7.20,7.02,-7.05,21.132,-22.082,851.938,multistep
7.3700,7.20,-7.20,7.07,-7.09,23.241,-22.857,853.682,multistep
7.3800,7.20,-7.20,7.12,-7.07,24.532,-23.478,855.599,multistep
7.3900,7.20,-7.20,7.15,-7.08,25.468,-24.316,857.652,multistep
7.4000,7.20,-7.20,7.11,-7.10,24.490,-24.288,859.810,multistep
7.4100,7.20,-7.20,7.10,-7.09,25.726,-23.897,862.061,multistep
7.4200,7.20,-7.20,7.14,-7.10,25.991,-24.707,864.380,multistep
7.4300,7.20,-7.20,7.16,-7.11,26.676,-25.970,866.759,multistep
7.4400,7.20,-7.20,7.11,-7.11,24.916,-24.923,869.185,multistep
7.4500,7.20,-7.20,7.12,-7.05,26.138,-24.421,871.655,multistep
7.4600,7.20,-7.20,7.13,-7.12,27.269,-25.621,874.177,multistep
7.4700,7.20,-7.20,7.13,-7.18,26.508,-26.452,876.750,multistep
7.4800,7.20,-7.20,7.13,-7.13,26.117,-26.061,879.340,multistep
7.4900,7.20,-7.20,7.16,-7.11,27.199,-25.587,881.952,multistep
7.5000,7.20,-7.20,7.16,-7.11,27.779,-26.892,884.606,multistep
7.5100,7.20,-7.20,7.16,-7.14,26.557,-27.416,887.307,multistep
7.5200,7.20,-7.20,7.16,-7.15,27.325,-26.585,890.028,multistep
7.5300,7.20,-7.20,7.19,-7.13,28.414,-26.166,892.756,multistep
7.5400,7.20,-7.20,7.17,-7.13,27.032,-26.731,895.505,multistep
7.5500,7.20,-7.20,7.19,-7.16,27.506,-27.800,898.286,multistep
7.5600,7.20,-7.20,7.20,-7.16,28.428,-26.927,901.071,multistep
7.5700,7.20,-7.20,7.19,-7.15,28.854,-26.536,903.863,multistep
7.5800,7.20,-7.20,7.19,-7.15,28.351,-27.723,906.673,multistep
7.5900,7.20,-7.20,7.20,-7.17,28.407,-26.843,909.488,multistep
7.6000,7.20,-7.20,7.24,-7.17,29.510,-26.997,912.290,multistep
7.6100,7.20,-7.20,7.22,-7.17,28.365,-27.325,915.094,multistep
7.6200,7.20,-7.20,7.21,-7.15,28.225,-27.381,917.903,multistep
7.6300,7.20,-7.20,7.20,-7.13,29.803,-27.283,920.702,multistep
7.6400,7.20,-7.20,7.18,-7.12,28.644,-26.690,923.509,multistep
7.6500,7.20,-7.20,7.19,-7.16,28.582,-27.241,926.344,multistep
7.6600,7.20,-7.20,7.19,-7.17,28.302,-27.423,929.179,multistep
7.6700,7.20,-7.20,7.21,-7.17,29.147,-27.129,932.009,multistep
7.6800,7.20,-7.20,7.20,-7.16,28.407,-27.471,934.846,multistep
7.6900,7.20,-7.20,7.20,-7.14,28.086,-27.025,937.684,multistep
7.7000,7.20,-7.20,7.21,-7.14,29.824,-27.374,940.518,multistep
7.7100,7.20,-7.20,7.19,-7.13,28.526,-26.606,943.357,multistep
7.7200,7.20,-7.20,7.15,-7.16,29.266,-26.697,946.191,multistep
7.7300,7.20,-7.20,7.19,-7.17,28.861,-27.276,949.015,multistep
7.7400,7.20,-7.20,7.22,-7.16,29.629,-26.627,951.838,multistep
7.7500,7.20,-7.20,7.21,-7.16,29.231,-26.920,954.658,multistep
7.7600,7.20,-7.20,7.22,-7.17,29.440,-26.599,960.311,multistep
7.7700,7.20,-7.20,7.19,-7.16,27.765,-27.346,963.156,multistep
7.7800,7.20,-7.20,7.19,-7.16,28.882,-27.088,966.010,multistep
7.7900,7.20,-7.20,7.23,-7.17,29.838,-27.129,968.873,multistep
7.8000,7.20,-7.20,7.24,-7.18,28.554,-27.444,971.737,multistep
7.8100,7.20,-7.20,7.20,-7.10,29.957,-26.424,974.602,multistep
7.8200,7.20,-7.20,7.20,-7.10,28.463,-26.766,977.466,multistep
7.8300,7.20,-7.20,7.20,-7.12,29.433,-27.471,980.336,multistep
7.8400,7.20,-7.20,7.17,-7.12,29.140,-27.304,983.196,multistep
7.8500,7.20,-7.20,7.18,-7.12,29.266,-26.711,986.042,multistep
7.8600,7.20,-7.20,7.20,-7.12,29.517,-26.690,988.909,multistep
7.8700,7.20,-7.20,7.19,-7.12,28.679,-27.081,991.772,multistep
7.8800,7.20,-7.20,7.20,-7.11,29.671,-26.759,994.604,multistep
7.8900,7.20,-7.20,7.20,-7.13,29.349,-26.438,997.430,multistep
7.9000,7.20,-7.20,7.20,-7.15,28.868,-27.520,1000.260,multistep
7.9100,7.20,-7.20,7.21,-7.13,29.524,-27.346,1003.080,multistep
7.9200,7.20,-7.20,7.21,-7.10,29.657,-25.943,1005.913,multistep
7.9300,7.20,-7.20,7.21,-7.13,29.133,-26.543,1008.757,multistep
7.9400,7.20,-7.20,7.21,-7.11,29.091,-26.236,1011.599,multistep
7.9500,7.20,-7.20,7.20,-7.12,29.168,-27.081,1014.415,multistep
7.9600,7.20,-7.20,7.21,-7.11,29.433,-26.522,1017.235,multistep
7.9700,7.20,-7.20,7.18,-7.14,28.707,-26.543,1020.057,multistep
7.9800,7.20,-7.20,7.15,-7.14,29.140,-27.025,1022.875,multistep
7.9900,7.20,-7.20,7.18,-7.15,29.398,-26.745,1025.707,multistep
8.0000,7.20,-7.20,7.22,-7.17,28.819,-26.571,1028.538,multistep
8.0100,7.20,-7.20,7.19,-7.14,29.580,-27.067,1031.349,multistep
8.0200,7.20,-7.20,7.22,-7.12,29.119,-26.585,1034.156,multistep
8.0300,7.20,-7.20,7.20,-7.12,29.370,-27.115,1036.981,multistep
8.0400,7.20,-7.20,7.17,-7.11,29.126,-26.410,1039.802,multistep
8.0500,7.20,-7.20,7.18,-7.12,29.622,-26.592,1042.620,multistep
8.0600,7.20,-7.20,7.20,-7.12,29.147,-26.899,1045.435,multistep
8.0700,7.20,-7.20,7.19,-7.12,28.784,-26.620,1048.253,multistep
8.0800,7.20,-7.20,7.15,-7.11,29.482,-26.564,1051.074,multistep
8.0900,7.20,-7.20,7.22,-7.13,29.189,-27.025,1056.740,multistep
8.1000,7.20,-7.20,7.21,-7.12,28.728,-26.138,1059.565,multistep
8.1100,7.20,-7.20,7.23,-7.12,29.664,-25.998,1062.405,multistep
8.1200,7.20,-7.20,7.23,-7.15,29.936,-26.920,1065.256,multistep
8.1300,7.20,-7.20,7.19,-7.17,29.077,-26.857,1068.104,multistep
8.1400,7.20,-7.20,7.17,-7.14,30.062,-26.040,1070.951,multistep
8.1500,7.20,-7.20,7.17,-7.12,29.377,-26.389,1073.810,multistep
8.1600,7.20,-7.20,7.19,-7.15,29.761,-26.592,1076.660,multistep
8.1700,7.20,-7.20,7.21,-7.16,29.545,-26.738,1079.484,multistep
8.1800,7.20,-7.20,7.20,-7.14,29.733,-25.531,1082.304,multistep
8.1900,7.20,-7.20,7.20,-7.14,29.761,-26.229,1085.138,multistep
8.2000,7.20,-7.20,7.18,-7.16,28.812,-27.185,1087.964,multistep
8.2100,7.20,-7.20,7.20,-7.14,29.398,-26.382,1090.794,multistep
8.2200,7.20,-7.20,7.23,-7.07,29.363,-26.019,1093.634,multistep
8.2300,7.20,-7.20,7.23,-7.12,29.587,-26.096,1096.462,multistep
8.2400,7.20,-7.20,7.24,-7.15,29.838,-26.578,1099.278,multistep
8.2500,0.00,0.00,7.23,-7.14,29.273,-25.503,1102.089,stop
8.2600,0.00,0.00,7.21,-6.78,29.112,-24.874,1104.896,stop
8.2700,0.00,0.00,6.39,-5.64,29.287,-24.665,1107.696,stop
8.2800,0.00,0.00,5.94,-5.12,27.471,-23.716,1110.498,stop
8.2900,0.00,0.00,5.67,-4.76,26.864,-21.705,1113.282,stop
8.3000,8.40,-8.40,0.00,-0.01,0.000,0.000,1178.478,multistep
8.3100,8.40,-8.40,0.49,-0.01,0.000,0.000,1178.478,multistep
8.3200,8.40,-8.40,3.21,-2.73,1.340,-0.901,1178.476,multistep
8.3300,8.40,-8.40,5.71,-5.36,17.614,-14.591,1178.475,multistep
8.3400,8.40,-8.40,7.37,-7.18,26.320,-19.827,1178.479,multistep
8.3500,8.40,-8.40,8.06,-7.93,25.873,-22.564,1178.535,multistep
8.3600,8.40,-8.40,8.20,-8.10,25.454,-23.248,1178.747,multistep
8.3700,8.40,-8.40,8.28,-8.20,26.962,-25.035,1179.272,multistep
8.3800,8.40,-8.40,8.34,-8.27,28.679,-26.229,1180.111,multistep
8.3900,8.40,-8.40,8.32,-8.24,28.526,-25.747,1181.199,multistep
8.4000,8.40,-8.40,8.31,-8.18,27.674,-25.321,1182.557,multistep
8.4100,8.40,-8.40,8.29,-8.20,26.718,-25.740,1184.207,multistep
8.4200,8.40,-8.40,8.30,-8.29,28.086,-27.339,1186.099,multistep
8.4300,8.40,-8.40,8.30,-8.29,28.826,-27.730,1188.179,multistep
8.4400,8.40,-8.40,8.29,-8.29,28.121,-27.967,1190.420,multistep
8.4500,8.40,-8.40,8.29,-8.30,28.358,-28.149,1192.823,multistep
8.4600,8.40,-8.40,8.32,-8.32,29.573,-28.533,1195.356,multistep
8.4700,8.40,-8.40,8.33,-8.32,29.789,-29.552,1197.972,multistep
8.4800,8.40,-8.40,8.33,-8.27,29.636,-29.335,1200.669,multistep
8.4900,8.40,-8.40,8.32,-8.24,29.601,-28.177,1203.462,multistep
8.5000,8.40,-8.40,8.34,-8.28,31.311,-30.089,1206.352,multistep
8.5100,8.40,-8.40,8.37,-8.31,31.276,-30.187,1209.306,multistep
8.5200,8.40,-8.40,8.35,-8.31,31.297,-30.781,1212.316,multistep
8.5300,8.40,-8.40,8.35,-8.30,31.681,-30.383,1215.373,multistep
8.5400,8.40,-8.40,8.37,-8.31,31.988,-31.102,1218.489,multistep
8.5500,8.40,-8.40,8.37,-8.32,32.386,-30.829,1221.642,multistep
8.5600,8.40,-8.40,8.38,-8.32,32.358,-31.479,1224.839,multistep
8.5700,8.40,-8.40,8.39,-8.34,32.973,-31.514,1228.068,multistep
8.5800,8.40,-8.40,8.40,-8.35,33.364,-32.540,1234.598,multistep
8.5900,8.40,-8.40,8.43,-8.35,34.146,-32.456,1237.905,multistep
8.6000,8.40,-8.40,8.40,-8.34,33.259,-32.498,1241.226,multistep
8.6100,8.40,-8.40,8.36,-8.29,34.104,-31.004,1244.524,multistep
8.6200,8.40,-8.40,8.35,-8.32,34.886,-31.960,1247.825,multistep
8.6300,8.40,-8.40,8.35,-8.35,33.552,-31.151,1251.145,multistep
8.6400,8.40,-8.40,8.37,-8.35,34.627,-31.653,1254.472,multistep
8.6500,8.40,-8.40,8.39,-8.36,33.461,-31.681,1257.799,multistep
8.6600,8.40,-8.40,8.38,-8.35,34.278,-30.809,1261.136,multistep
8.6700,8.40,-8.40,8.38,-8.35,34.104,-30.934,1264.479,multistep
8.6800,8.40,-8.40,8.39,-8.34,33.908,-31.765,1267.826,multistep
8.6900,8.40,-8.40,8.40,-8.34,34.369,-32.512,1271.183,multistep
8.7000,8.40,-8.40,8.37,-8.35,34.125,-31.884,1274.541,multistep
8.7100,8.40,-8.40,8.38,-8.36,34.530,-32.631,1277.899,multistep
8.7200,8.40,-8.40,8.37,-8.32,34.997,-31.151,1281.262,multistep
8.7300,8.40,-8.40,8.38,-8.28,34.041,-31.123,1284.611,multistep
8.7400,8.40,-8.40,8.38,-8.29,34.732,-31.423,1287.941,multistep
8.7500,8.40,-8.40,8.38,-8.32,35.095,-31.583,1291.275,multistep
8.7600,8.40,-8.40,8.42,-8.31,34.767,-31.730,1294.607,multistep
8.7700,8.40,-8.40,8.42,-8.29,34.181,-31.618,1297.945,multistep
8.7800,8.40,-8.40,8.41,-8.30,34.627,-31.234,1301.294,multistep
8.7900,8.40,-8.40,8.43,-8.33,33.811,-31.765,1304.633,multistep
8.8000,8.40,-8.40,8.39,-8.33,34.662,-31.004,1307.965,multistep
8.8100,8.40,-8.40,8.38,-8.32,33.755,-31.570,1311.308,multistep
8.8200,8.40,-8.40,8.38,-8.30,34.516,-31.032,1314.639,multistep
8.8300,8.40,-8.40,8.36,-8.30,34.725,-31.123,1317.972,multistep
8.8400,8.40,-8.40,8.37,-8.30,34.299,-30.983,1321.316,multistep
8.8500,8.40,-8.40,8.41,-8.30,34.243,-31.262,1324.653,multistep
8.8600,8.40,-8.40,8.38,-8.30,35.151,-30.878,1327.978,multistep
8.8700,8.40,-8.40,8.38,-8.31,34.013,-30.690,1331.310,multistep
8.8800,8.40,-8.40,8.41,-8.34,34.851,-31.109,1334.634,multistep
8.8900,8.40,-8.40,8.45,-8.34,35.088,-30.983,1337.961,multistep
8.9000,8.40,-8.40,8.44,-8.33,34.613,-30.194,1341.293,multistep
8.9100,8.40,-8.40,8.42,-8.31,33.685,-30.515,1344.616,multistep
8.9200,8.40,-8.40,8.44,-8.32,35.486,-30.760,1347.926,multistep
8.9300,8.40,-8.40,8.46,-8.33,34.013,-30.809,1351.248,multistep
8.9400,8.40,-8.40,8.41,-8.32,35.018,-29.873,1354.599,multistep
8.9500,8.40,-8.40,8.44,-8.29,35.318,-30.187,1357.949,multistep
8.9600,8.40,-8.40,8.41,-8.31,34.935,-29.412,1361.300,multistep
8.9700,8.40,-8.40,8.36,-8.32,34.627,-30.704,1364.656,multistep
8.9800,8.40,-8.40,8.44,-8.33,35.577,-30.927,1367.987,multistep
8.9900,8.40,-8.40,8.46,-8.34,34.250,-30.906,1371.315,multistep
9.0000,8.40,-8.40,8.39,-8.32,35.067,-30.578,1374.653,multistep
9.0100,8.40,-8.40,8.39,-8.33,34.753,-31.325,1377.973,multistep
9.0200,8.40,-8.40,8.42,-8.33,34.697,-31.158,1381.296,multistep
9.0300,8.40,-8.40,8.42,-8.29,35.144,-29.768,1384.622,multistep
9.0400,8.40,-8.40,8.39,-8.29,34.879,-31.004,1387.935,multistep
9.0500,8.40,-8.40,8.38,-8.32,34.641,-30.592,1391.256,multistep
9.0600,8.40,-8.40,8.41,-8.32,35.898,-30.781,1394.587,multistep
9.0700,8.40,-8.40,8.47,-8.33,34.516,-31.367,1401.256,multistep
9.0800,8.40,-8.40,8.47,-8.33,34.704,-31.458,1404.574,multistep
9.0900,8.40,-8.40,8.41,-8.35,36.240,-30.836,1407.909,multistep
9.1000,8.40,-8.40,8.39,-8.32,34.201,-31.451,1411.249,multistep
9.1100,8.40,-8.40,8.39,-8.30,34.418,-30.110,1414.568,multistep
9.1200,8.40,-8.40,8.41,-8.32,35.151,-31.179,1417.866,multistep
9.1300,8.40,-8.40,8.46,-8.34,34.558,-31.109,1421.162,multistep
9.1400,8.40,-8.40,8.48,-8.32,34.264,-30.816,1424.464,multistep
9.1500,8.40,-8.40,8.45,-8.32,35.116,-31.430,1427.793,multistep
9.1600,8.40,-8.40,8.43,-8.34,35.388,-30.690,1431.107,multistep
9.1700,8.40,-8.40,8.45,-8.32,33.887,-30.739,1434.399,multistep
9.1800,8.40,-8.40,8.43,-8.32,34.474,-30.592,1437.706,multistep
9.1900,8.40,-8.40,8.40,-8.33,34.753,-31.737,1441.014,multistep
9.2000,8.40,-8.40,8.40,-8.33,34.544,-30.732,1444.330,multistep
9.2100,8.40,-8.40,8.37,-8.30,34.132,-30.620,1447.653,multistep
9.2200,8.40,-8.40,8.36,-8.30,35.228,-30.369,1450.975,multistep
9.2300,8.40,-8.40,8.36,-8.29,34.565,-30.543,1454.306,multistep
9.2400,8.40,-8.40,8.36,-8.27,34.208,-29.468,1457.635,multistep
9.2500,8.40,-8.40,8.43,-8.31,34.802,-30.823,1460.959,multistep
9.2600,8.40,-8.40,8.46,-8.31,35.249,-30.459,1464.277,multistep
9.2700,8.40,-8.40,8.40,-8.24,35.186,-28.993,1467.583,multistep
9.2800,8.40,-8.40,8.41,-8.26,34.530,-30.034,1470.901,multistep
9.2900,8.40,-8.40,8.38,-8.31,35.730,-31.367,1474.218,multistep
9.3000,0.00,0.00,8.40,-8.31,34.488,-29.992,1477.522,stop
9.3100,0.00,0.00,8.40,-8.29,34.969,-29.671,1480.835,stop
9.3200,0.00,0.00,7.61,-6.78,33.650,-28.163,1484.149,stop
9.3300,0.00,0.00,7.24,-5.88,32.924,-25.335,1487.442,stop
9.3400,0.00,0.00,6.97,-5.27,32.310,-23.953,1490.710,stop
9.3500,9.60,-9.60,0.01,0.00,0.000,0.000,1572.747,multistep
9.3600,9.60,-9.60,0.58,-0.51,0.000,0.000,1572.748,multistep
9.3700,9.60,-9.60,3.11,-3.46,8.922,-3.665,1572.749,multistep
9.3800,9.60,-9.60,5.72,-6.18,18.431,-16.986,1572.747,multistep
9.3900,9.60,-9.60,7.86,-8.09,26.669,-22.515,1572.761,multistep
9.4000,9.60,-9.60,8.89,-8.96,27.444,-26.334,1572.839,multistep
9.4100,9.60,-9.60,9.26,-9.36,27.800,-27.988,1573.117,multistep
9.4200,9.60,-9.60,9.45,-9.51,30.494,-30.027,1573.728,multistep
9.4300,9.60,-9.60,9.57,-9.58,33.496,-32.023,1574.662,multistep
9.4400,9.60,-9.60,9.56,-9.54,33.678,-31.549,1575.835,multistep
9.4500,9.60,-9.60,9.51,-9.46,30.697,-29.887,1577.260,multistep
9.4600,9.60,-9.60,9.38,-9.37,31.018,-30.152,1578.991,multistep
9.4700,9.60,-9.60,9.52,-9.46,32.330,-31.974,1581.027,multistep
9.4800,9.60,-9.60,9.64,-9.52,34.641,-33.769,1583.302,multistep
9.4900,9.60,-9.60,9.56,-9.50,34.194,-32.100,1585.735,multistep
9.5000,9.60,-9.60,9.51,-9.46,34.997,-32.770,1588.314,multistep
9.5100,9.60,-9.60,9.57,-9.44,36.121,-31.123,1591.035,multistep
9.5200,9.60,-9.60,9.53,-9.46,35.130,-32.610,1593.837,multistep
9.5300,9.60,-9.60,9.52,-9.45,35.744,-32.149,1596.707,multistep
9.5400,9.60,-9.60,9.51,-9.48,35.130,-32.812,1599.663,multistep
9.5500,9.60,-9.60,9.54,-9.50,35.004,-33.447,1602.731,multistep
9.5600,9.60,-9.60,9.55,-9.51,34.990,-33.196,1605.892,multistep
9.5700,9.60,-9.60,9.56,-9.50,36.408,-34.746,1612.498,multistep
9.5800,9.60,-9.60,9.54,-9.50,35.814,-35.102,1615.933,multistep
9.5900,9.60,-9.60,9.57,-9.51,36.757,-36.226,1619.439,multistep
9.6000,9.60,-9.60,9.57,-9.51,37.657,-36.275,1622.988,multistep
9.6100,9.60,-9.60,9.57,-9.50,37.916,-35.521,1626.585,multistep
9.6200,9.60,-9.60,9.58,-9.49,38.544,-35.570,1630.223,multistep
9.6300,9.60,-9.60,9.58,-9.50,38.048,-35.737,1633.908,multistep
9.6400,9.60,-9.60,9.58,-9.50,37.818,-35.486,1637.626,multistep
9.6500,9.60,-9.60,9.60,-9.53,37.992,-37.217,1641.371,multistep
9.6600,9.60,-9.60,9.58,-9.52,38.327,-36.184,1645.138,multistep
9.6700,9.60,-9.60,9.55,-9.50,38.509,-35.968,1648.918,multistep
9.6800,9.60,-9.60,9.54,-9.52,38.893,-35.235,1652.718,multistep
9.6900,9.60,-9.60,9.60,-9.52,38.711,-35.898,1656.528,multistep
9.7000,9.60,-9.60,9.60,-9.52,38.865,-36.317,1660.344,multistep
9.7100,9.60,-9.60,9.62,-9.53,38.802,-35.863,1664.178,multistep
9.7200,9.60,-9.60,9.61,-9.51,39.207,-35.011,1668.015,multistep
9.7300,9.60,-9.60,9.57,-9.51,39.410,-36.952,1671.851,multistep
9.7400,9.60,-9.60,9.55,-9.51,40.017,-35.891,1675.695,multistep
9.7500,9.60,-9.60,9.57,-9.49,40.024,-35.695,1679.540,multistep
9.7600,9.60,-9.60,9.56,-9.51,39.228,-35.800,1683.382,multistep
9.7700,9.60,-9.60,9.58,-9.52,39.891,-36.282,1687.216,multistep
9.7800,9.60,-9.60,9.59,-9.50,39.326,-36.694,1691.052,multistep
9.7900,9.60,-9.60,9.58,-9.52,38.453,-36.394,1694.890,multistep
9.8000,9.60,-9.60,9.58,-9.49,38.502,-35.626,1698.727,multistep
9.8100,9.60,-9.60,9.56,-9.50,39.472,-35.235,1702.561,multistep
9.8200,9.60,-9.60,9.58,-9.54,39.507,-36.512,1706.401,multistep
9.8300,9.60,-9.60,9.62,-9.53,40.331,-36.359,1710.242,multistep
9.8400,9.60,-9.60,9.61,-9.52,40.268,-36.477,1714.066,multistep
9.8500,9.60,-9.60,9.61,-9.48,41.008,-34.955,1717.887,multistep
9.8600,9.60,-9.60,9.60,-9.47,40.596,-35.542,1721.703,multistep
9.8700,9.60,-9.60,9.60,-9.49,40.073,-35.591,1725.526,multistep
9.8800,9.60,-9.60,9.62,-9.49,39.877,-35.682,1729.343,multistep
9.8900,9.60,-9.60,9.62,-9.49,40.289,-35.423,1752.279,multistep
9.9000,9.60,-9.60,9.59,-9.48,41.190,-35.577,1756.091,multistep
9.9100,9.60,-9.60,9.59,-9.49,39.745,-35.123,1759.923,multistep
9.9200,9.60,-9.60,9.58,-9.46,39.870,-34.104,1763.745,multistep
9.9300,9.60,-9.60,9.60,-9.48,39.437,-35.765,1767.571,multistep
9.9400,9.60,-9.60,9.60,-9.51,40.052,-35.521,1771.404,multistep
9.9500,9.60,-9.60,9.62,-9.54,40.450,-35.654,1775.212,multistep
9.9600,9.60,-9.60,9.66,-9.54,40.645,-34.767,1779.023,multistep
9.9700,9.60,-9.60,9.65,-9.46,41.036,-34.509,1782.847,multistep
9.9800,9.60,-9.60,9.66,-9.47,39.403,-35.409,1786.685,multistep
9.9900,9.60,-9.60,9.66,-9.51,41.427,-34.606,1790.520,multistep
10.0000,9.60,-9.60,9.62,-9.47,40.708,-34.578,1794.326,multistep
10.0100,9.60,-9.60,9.61,-9.51,40.904,-36.233,1798.141,multistep
10.0200,9.60,-9.60,9.62,-9.54,41.085,-33.105,1801.934,multistep
10.0300,9.60,-9.60,9.58,-9.41,40.757,-33.741,1805.710,multistep
10.0400,9.60,-9.60,9.62,-9.49,39.668,-34.955,1809.476,multistep
10.0500,9.60,-9.60,9.69,-9.52,40.499,-35.556,1813.261,multistep
10.0600,9.60,-9.60,9.66,-9.49,40.659,-35.165,1817.046,multistep
10.0700,9.60,-9.60,9.65,-9.48,38.851,-36.170,1820.798,multistep
10.0800,9.60,-9.60,9.60,-9.46,39.556,-35.214,1824.577,multistep
10.0900,9.60,-9.60,9.60,-9.45,40.387,-34.676,1828.365,multistep
10.1000,9.60,-9.60,9.64,-9.51,39.598,-36.149,1832.156,multistep
10.1100,9.60,-9.60,9.58,-9.48,40.603,-34.676,1835.954,multistep
10.1200,9.60,-9.60,9.61,-9.42,39.814,-34.411,1839.701,multistep
10.1300,9.60,-9.60,9.63,-9.52,40.855,-36.045,1843.477,multistep
10.1400,9.60,-9.60,9.63,-9.52,40.575,-35.807,1847.266,multistep
10.1500,9.60,-9.60,9.66,-9.53,39.954,-36.973,1851.073,multistep
10.1600,9.60,-9.60,9.62,-9.49,40.924,-33.461,1854.865,multistep
10.1700,9.60,-9.60,9.63,-9.42,39.703,-34.928,1858.613,multistep
10.1800,9.60,-9.60,9.64,-9.52,39.773,-35.360,1862.423,multistep
10.1900,9.60,-9.60,9.61,-9.50,38.802,-33.797,1866.225,multistep
10.2000,9.60,-9.60,9.59,-9.43,39.514,-33.943,1869.973,multistep
10.2100,9.60,-9.60,9.62,-9.53,39.577,-35.228,1877.594,multistep
10.2200,9.60,-9.60,9.62,-9.53,39.954,-36.045,1881.430,multistep
10.2300,9.60,-9.60,9.65,-9.57,39.577,-36.694,1885.290,multistep
10.2400,9.60,-9.60,9.63,-9.55,40.520,-36.659,1889.179,multistep
10.2500,9.60,-9.60,9.66,-9.56,39.102,-37.092,1893.083,multistep
10.2600,9.60,-9.60,9.63,-9.49,40.226,-34.816,1896.917,multistep
10.2700,9.60,-9.60,9.64,-9.47,39.270,-34.132,1900.760,multistep
10.2800,9.60,-9.60,9.66,-9.49,40.520,-35.933,1904.631,multistep
10.2900,9.60,-9.60,9.58,-9.50,39.612,-34.816,1908.488,multistep
10.3000,9.60,-9.60,9.61,-9.50,38.774,-35.570,1912.313,multistep
10.3100,9.60,-9.60,9.63,-9.55,39.116,-35.528,1916.148,multistep
10.3200,9.60,-9.60,9.62,-9.52,39.759,-35.277,1920.001,multistep
10.3300,9.60,-9.60,9.63,-9.50,40.561,-34.732,1923.844,multistep
10.3400,9.60,-9.60,9.65,-9.52,40.666,-36.065,1927.729,multistep
10.3500,0.00,0.00,9.61,-9.47,40.666,-34.858,1931.571,stop
10.3600,0.00,0.00,9.14,-9.07,39.975,-35.702,1935.430,stop
10.3700,0.00,0.00,8.50,-7.86,39.186,-32.435,1939.286,stop
10.3800,0.00,0.00,8.15,-6.94,38.502,-30.124,1943.115,stop
10.3900,0.00,0.00,7.91,-6.42,35.242,-29.280,1946.912,stop
10.4000,10.80,-10.80,0.01,0.00,0.000,0.000,2054.224,multistep
10.4100,10.80,-10.80,0.01,0.00,0.000,0.000,2054.225,multistep
10.4200,10.80,-10.80,2.13,-2.46,0.831,-1.131,2054.223,multistep
10.4300,10.80,-10.80,4.67,-4.98,13.027,-12.469,2054.221,multistep
10.4400,10.80,-10.80,7.32,-7.36,23.080,-21.572,2054.251,multistep
10.4500,10.80,-10.80,9.24,-9.20,26.543,-29.552,2054.356,multistep
10.4600,10.80,-10.80,10.20,-10.11,31.947,-31.695,2054.607,multistep
10.4700,10.80,-10.80,10.68,-10.62,35.563,-33.859,2055.122,multistep
10.4800,10.80,-10.80,10.88,-10.79,36.743,-35.570,2055.936,multistep
10.4900,10.80,-10.80,10.80,-10.92,35.472,-38.223,2057.037,multistep
10.5000,10.80,-10.80,10.76,-10.73,36.205,-35.786,2058.442,multistep
10.5100,10.80,-10.80,10.69,-10.71,36.910,-37.497,2060.168,multistep
10.5200,10.80,-10.80,10.67,-10.75,36.680,-37.399,2062.186,multistep
10.5300,10.80,-10.80,10.70,-10.68,37.413,-37.720,2064.467,multistep
10.5400,10.80,-10.80,10.72,-10.72,37.650,-37.748,2066.999,multistep
10.5500,10.80,-10.80,10.72,-10.67,38.341,-35.758,2069.743,multistep
10.5600,10.80,-10.80,10.71,-10.69,37.455,-37.881,2072.709,multistep
10.5700,10.80,-10.80,10.73,-10.74,39.961,-38.558,2075.889,multistep
10.5800,10.80,-10.80,10.78,-10.75,39.968,-40.520,2079.238,multistep
10.5900,10.80,-10.80,10.69,-10.69,39.500,-39.207,2082.686,multistep
10.6000,10.80,-10.80,10.69,-10.63,38.718,-37.874,2086.182,multistep
10.6100,10.80,-10.80,10.77,-10.66,38.474,-37.881,2089.692,multistep
10.6200,10.80,-10.80,10.94,-10.74,40.687,-38.237,2093.240,multistep
